,DHSID,LAT_GPS,LON_GPS,CLUSTNUM,URBAN_RURA,wealth_index,education_completed_yrs,electricity_access,RADIUS(KM)
844,PH201700001247,6.76654509683,124.946739909,1247.0,R,-135111.92,4.24,0.88,10
845,PH201700001248,6.64320585354,124.596387719,1248.0,R,-14459.166666666666,7.875,1.0,10
846,PH201700001249,6.44471856341,124.619649864,1249.0,U,-51500.27272727273,9.045454545454543,0.9090909090909092,2
847,PH201700001250,6.63173744496,124.173571066,1250.0,R,-101887.88,6.8,0.6,10
848,PH201700000221,14.7587694986,121.046525399,221.0,U,94523.75,11.05,1.0,2
849,PH201700000222,14.7452363757,121.013969478,222.0,U,66907.23809523809,10.523809523809524,0.9047619047619048,2
850,PH201700000223,14.7806846564,121.048660348,223.0,U,78759.3,10.95,0.95,2
851,PH201700000224,14.7443545715,121.03059445,224.0,U,62314.7,8.65,0.95,2
852,PH201700000225,14.6854751526,121.0065394,225.0,U,104213.5,11.45,1.0,2
853,PH201700000226,14.6352792366,120.967188715,226.0,U,112627.90476190476,12.095238095238097,1.0,2
854,PH201700000227,14.6534574498,120.98230815,227.0,U,40275.782608695656,10.826086956521738,0.9565217391304348,2
855,PH201700000228,14.6740929983,120.961510784,228.0,U,49376.92,10.76,0.92,2
856,PH201700000229,14.6754059216,120.935990623,229.0,U,92028.72727272728,11.409090909090908,1.0,2
857,PH201700000230,14.6861383797,120.959913514,230.0,U,76162.54545454546,10.772727272727272,1.0,2
858,PH201700000231,14.6692463044,120.951499076,231.0,U,91283.9,11.1,1.0,2
859,PH201700000232,14.6614634639,120.953864936,232.0,U,95737.25,11.1,1.0,2
860,PH201700000233,14.6826694238,120.973334086,233.0,U,65037.0,11.25,1.0,2
861,PH201700000234,14.6641625682,120.99067186,234.0,U,36266.15,10.65,1.0,2
862,PH201700000235,14.6741250735,120.968845351,235.0,U,47710.2,9.85,1.0,2
863,PH201700000236,14.4534826537,120.993330857,236.0,U,192056.9411764706,14.176470588235292,1.0,2
864,PH201700000237,14.4632871065,120.986407049,237.0,U,75724.8,11.533333333333331,1.0,2
865,PH201700000238,14.4597653277,120.994574161,238.0,U,59145.10526315789,10.31578947368421,1.0,2
866,PH201700000239,14.4663923145,120.989687013,239.0,U,48726.0,9.8,1.0,2
867,PH201700000240,14.428343657,121.02227353,240.0,U,169458.33333333334,13.666666666666666,1.0,2
868,PH201700000241,14.4253568209,121.031012779,241.0,U,74179.2,10.15,1.0,2
870,PH201700000243,14.4323341219,121.013594415,243.0,U,47736.07142857143,10.571428571428571,1.0,2
871,PH201700000244,14.550459904,121.036636588,244.0,U,93716.05263157896,12.947368421052632,1.0,2
872,PH201700000245,14.4979479069,121.022345658,245.0,U,213721.38461538465,14.846153846153848,1.0,2
873,PH201700000246,14.5442558844,121.02305272,246.0,U,144913.6,13.95,1.0,2
874,PH201700000247,14.5709914064,120.997389213,247.0,U,141029.52631578947,13.36842105263158,1.0,2
875,PH201700000248,14.5701143618,121.057524565,248.0,U,139322.3,13.95,1.0,2
876,PH201700000249,14.558366185,121.073434017,249.0,U,129951.7894736842,13.473684210526317,1.0,2
877,PH201700000250,14.5577622016,121.03962372,250.0,U,65804.63157894737,10.947368421052632,1.0,2
878,PH201700000251,14.5373859183,121.069350472,251.0,U,109791.8695652174,11.391304347826088,1.0,2
879,PH201700000252,14.5730866975,121.039651643,252.0,U,173889.75,14.5,1.0,2
880,PH201700000253,14.564731905,121.067755767,253.0,U,195758.7272727273,15.181818181818182,1.0,2
881,PH201700000254,14.5808849938,121.042933836,254.0,U,52832.086956521736,10.782608695652174,1.0,2
882,PH201700000255,14.5858670139,121.04020786,255.0,U,77032.1,10.4,1.0,2
883,PH201700000256,14.5855915913,121.043355076,256.0,U,135271.45454545456,14.636363636363637,1.0,2
884,PH201700000257,14.5846000942,121.028627551,257.0,U,122731.46666666666,12.733333333333333,1.0,2
885,PH201700000258,14.5894014572,121.021242116,258.0,U,136444.63157894736,13.68421052631579,1.0,2
886,PH201700000259,14.5752596718,121.039169113,259.0,U,69746.5,10.055555555555555,0.9444444444444444,2
887,PH201700000260,14.630591221,120.967628616,260.0,U,122024.24,12.64,1.0,2
888,PH201700000261,14.6084539291,120.964564449,261.0,U,92997.4,11.95,1.0,2
889,PH201700000262,14.6151356947,120.985894685,262.0,U,140020.36842105264,12.68421052631579,1.0,2
890,PH201700000263,14.6024363555,120.997402839,263.0,U,114476.4,14.533333333333331,1.0,2
891,PH201700000264,14.5960566297,120.994946717,264.0,U,72425.26086956522,13.434782608695652,1.0,2
892,PH201700000265,14.5905448289,121.019678455,265.0,U,168446.5294117647,13.529411764705882,1.0,2
893,PH201700000266,14.5934399558,121.013554243,266.0,U,96009.35,12.0,1.0,2
894,PH201700000267,14.5894817722,121.00609208,267.0,U,131238.46153846153,14.692307692307692,1.0,2
895,PH201700000268,14.6638266531,121.102851615,268.0,U,159476.3125,14.1875,1.0,2
896,PH201700000269,14.6393037409,121.116507702,269.0,U,143001.15384615384,12.846153846153848,1.0,2
897,PH201700000270,14.6608995093,121.117037027,270.0,U,133261.35,12.95,1.0,2
898,PH201700000271,14.6755159461,121.108315667,271.0,U,80809.33333333333,11.571428571428571,1.0,2
899,PH201700000272,14.6464669374,121.091988012,272.0,U,146639.17647058822,18.11764705882353,1.0,2
900,PH201700000273,14.6365206246,121.084873656,273.0,U,117078.84210526316,12.63157894736842,1.0,2
901,PH201700000274,14.6416144247,121.095722287,274.0,U,94995.83333333331,12.5,1.0,2
902,PH201700000275,14.652611302,121.096401666,275.0,U,86658.68421052632,10.894736842105264,1.0,2
903,PH201700000276,14.427988807,121.046737964,276.0,U,48097.9,11.5,1.0,2
904,PH201700000277,14.4352226792,121.033592578,277.0,U,220884.25,19.4,1.0,2
905,PH201700000278,14.4283938219,121.034381721,278.0,U,64009.68421052631,12.947368421052632,1.0,2
906,PH201700000279,14.4123364189,121.056377632,279.0,U,21589.8,10.1,1.0,2
907,PH201700000280,14.3944672109,121.036124685,280.0,U,110762.7,11.2,1.0,2
908,PH201700000281,14.4085649305,121.031004766,281.0,U,67430.23809523809,11.19047619047619,1.0,2
909,PH201700000282,14.4009910683,121.054590632,282.0,U,119871.25,12.35,1.0,2
910,PH201700000283,14.3849949554,121.030304384,283.0,U,71075.26086956522,9.304347826086955,1.0,2
911,PH201700000284,14.677853678,120.939181311,284.0,U,61016.47368421053,8.631578947368421,1.0,2
912,PH201700000285,14.6689185281,120.93749422,285.0,U,-8930.26923076923,7.1923076923076925,1.0,2
913,PH201700000286,14.6641913582,120.950366007,286.0,U,107877.90909090907,11.863636363636363,1.0,2
914,PH201700000287,14.6799346903,120.929347035,287.0,U,15245.347826086956,8.130434782608695,0.9565217391304348,2
915,PH201700000288,14.6593887207,120.948948652,288.0,U,61988.954545454544,10.5,1.0,2
916,PH201700000289,14.6449577632,120.955848413,289.0,U,86043.41176470589,10.941176470588236,1.0,2
917,PH201700000290,14.6377131379,120.959541276,290.0,U,18957.05,8.0,1.0,2
918,PH201700000291,14.6516221087,120.9595215,291.0,U,12948.416666666666,8.958333333333334,1.0,2
919,PH201700000292,14.498833619,121.009365003,292.0,U,186924.46666666667,14.066666666666666,1.0,2
920,PH201700000293,14.4808710242,121.018223115,293.0,U,85412.5,11.7,1.0,2
921,PH201700000294,14.5190257505,120.999742058,294.0,U,61425.05,10.9,1.0,2
922,PH201700000295,14.4952400773,120.995582405,295.0,U,78821.57142857143,13.142857142857142,1.0,2
923,PH201700000296,14.4901072099,121.019065188,296.0,U,181234.77777777775,13.22222222222222,1.0,2
924,PH201700000297,14.472680064,121.031268897,297.0,U,97139.83333333331,11.5,1.0,2
925,PH201700000298,14.4738080942,121.035705544,298.0,U,57693.05,9.95,1.0,2
926,PH201700000299,14.4603909022,121.040188196,299.0,U,87002.7,11.0,1.0,2
927,PH201700000300,14.5491249126,121.006147406,300.0,U,33595.619047619046,10.666666666666666,0.9047619047619048,2
928,PH201700000301,14.5565255896,120.988106581,301.0,U,,,,2
929,PH201700000302,14.5627226754,120.985399448,302.0,U,67546.125,15.25,1.0,2
930,PH201700000303,14.54672635,120.998259222,303.0,U,76900.57142857143,10.666666666666666,1.0,2
931,PH201700000304,14.528968462,120.998650792,304.0,U,96854.2105263158,11.31578947368421,1.0,2
932,PH201700000305,14.5102637806,121.030858137,305.0,U,66771.65,10.7,1.0,2
933,PH201700000306,14.5214290889,121.008556397,306.0,U,80576.88888888889,11.61111111111111,1.0,2
934,PH201700000307,14.535012777,121.005020187,307.0,U,24905.42857142857,8.5,1.0,2
935,PH201700000308,14.5723638479,121.115964427,308.0,U,128042.5,12.38888888888889,1.0,2
936,PH201700000309,14.6328749235,121.101125576,309.0,U,107454.1,12.0,1.0,2
937,PH201700000310,14.5815101611,121.098067379,310.0,U,67253.52631578948,11.31578947368421,1.0,2
938,PH201700000311,14.6058115432,121.085539121,311.0,U,179971.55,13.7,0.95,2
939,PH201700000312,14.5706811774,121.084919541,312.0,U,140285.8947368421,13.421052631578949,1.0,2
940,PH201700000313,14.5635866788,121.086473296,313.0,U,104759.1,11.2,1.0,2
941,PH201700000314,14.5600750046,121.083987179,314.0,U,85594.65217391304,11.73913043478261,1.0,2
942,PH201700000315,14.5407672395,121.106496137,315.0,U,83715.94736842105,10.894736842105264,1.0,2
943,PH201700000316,14.552518348,121.06142912,316.0,U,109741.95,12.1,1.0,2
944,PH201700000317,14.5456237415,121.063759002,317.0,U,32781.47619047619,10.0,0.9523809523809524,2
945,PH201700000318,14.5406834544,121.073048047,318.0,U,100814.0,11.133333333333333,1.0,2
946,PH201700000319,14.7233234502,121.05924688,319.0,U,174745.375,13.5,1.0,2
947,PH201700000320,14.695118336,121.047333672,320.0,U,188874.0,15.0,1.0,2
948,PH201700000321,14.6973927869,121.091761942,321.0,U,76981.68181818182,11.045454545454543,0.9545454545454546,2
949,PH201700000322,14.6752525679,121.024664327,322.0,U,173558.55555555556,14.833333333333334,1.0,2
950,PH201700000323,14.6824653069,121.075737157,323.0,U,34230.11111111111,10.27777777777778,0.8888888888888888,2
951,PH201700000324,14.6542291358,121.011727972,324.0,U,37726.45,10.25,1.0,2
952,PH201700000325,14.6261557645,121.026461913,325.0,U,147935.7857142857,13.571428571428571,1.0,2
953,PH201700000326,14.6127811656,121.014948866,326.0,U,71052.73684210527,10.894736842105264,1.0,2
954,PH201700000327,14.6030258524,121.048109834,327.0,U,96361.70833333331,15.625,1.0,2
955,PH201700000328,14.5989825254,121.0393334,328.0,U,138830.66666666666,12.61111111111111,1.0,2
956,PH201700000329,14.6056219155,121.028854197,329.0,U,74816.08695652174,11.26086956521739,0.9565217391304348,2
957,PH201700000330,14.5428580661,121.066286552,330.0,U,175912.44444444444,13.77777777777778,1.0,2
958,PH201700000331,14.5228112342,121.050623448,331.0,U,166948.44444444444,14.166666666666666,1.0,2
959,PH201700000332,14.5146052494,121.054579494,332.0,U,107424.8695652174,12.73913043478261,0.9565217391304348,2
960,PH201700000333,14.5252532218,121.023447856,333.0,U,106643.22727272728,12.0,0.9090909090909092,2
961,PH201700000334,14.507341073,121.056117615,334.0,U,88749.1052631579,11.947368421052632,1.0,2
962,PH201700000335,14.521139467,121.051400933,335.0,U,128693.55555555556,11.833333333333334,1.0,2
963,PH201700000336,14.4900892411,121.040093909,336.0,U,84927.15,10.9,1.0,2
964,PH201700000337,14.4816857544,121.056188986,337.0,U,86657.09090909091,11.227272727272728,1.0,2
965,PH201700000338,14.6872505691,120.992859569,338.0,U,102632.76190476192,12.285714285714286,1.0,2
966,PH201700000339,14.7360496599,120.985462237,339.0,U,66962.44444444444,10.333333333333334,0.9629629629629628,2
967,PH201700000340,14.7177071382,120.975938989,340.0,U,100073.80952380953,10.61904761904762,0.9523809523809524,2
968,PH201700000341,14.7286038578,120.984546253,341.0,U,69558.66666666667,11.38095238095238,0.9523809523809524,2
969,PH201700000342,14.6835313437,121.000797304,342.0,U,113518.63636363635,11.909090909090908,0.9545454545454546,2
970,PH201700000343,14.7151664588,120.953499029,343.0,U,123472.0,10.555555555555555,1.0,2
971,PH201700000344,14.6675968829,120.993167744,344.0,U,63415.0,11.7,0.85,2
972,PH201700000345,14.6837748496,120.968670211,345.0,U,62687.458333333336,10.291666666666666,0.9583333333333334,2
973,PH201700000220,14.7514602862,121.07888344,220.0,U,97456.46666666666,11.6,1.0,2
974,PH201700000072,17.5705439493,120.913019949,72.0,R,-62593.52941176471,9.352941176470589,0.7647058823529411,10
975,PH201700000073,17.4660038259,120.71568088,73.0,R,-18345.16,10.56,0.96,10
976,PH201700000074,17.5546617848,120.670525017,74.0,R,65167.63636363636,11.818181818181818,0.9545454545454546,10
977,PH201700000075,17.3173456434,120.695133558,75.0,R,19911.34782608696,9.565217391304348,0.9130434782608696,10
978,PH201700000076,17.5915082287,120.603187846,76.0,R,29942.0,10.476190476190476,0.9047619047619048,10
979,PH201700000077,17.4226369431,120.800837923,77.0,R,-34387.05,8.7,1.0,10
980,PH201700000078,17.5887104057,120.713105013,78.0,R,-30335.78260869565,9.08695652173913,0.9130434782608696,10
981,PH201700000079,17.5752243479,120.726880183,79.0,R,-26637.88,8.44,0.92,10
982,PH201700000080,17.5836987345,120.640387999,80.0,R,23827.33333333333,9.458333333333334,0.9583333333333334,10
983,PH201700000081,17.3936144137,120.599319529,81.0,R,-17866.625,10.541666666666666,0.9166666666666666,10
984,PH201700000082,17.5319936566,120.494789603,82.0,R,61470.95,11.8,1.0,10
985,PH201700000083,17.6522940955,120.520478535,83.0,R,-46427.04,9.28,0.76,10
986,PH201700000084,18.1836305139,121.367418178,84.0,R,-31794.947368421053,14.105263157894736,0.8947368421052632,10
987,PH201700000085,17.7867393801,121.299687377,85.0,R,-1679.7272727272727,14.090909090909092,0.9545454545454546,10
988,PH201700000086,17.6594353645,121.377500542,86.0,R,-102830.45454545454,10.409090909090908,0.8636363636363636,10
989,PH201700000087,18.2321021225,121.44665116,87.0,R,-34295.63636363636,7.772727272727272,0.7727272727272727,10
990,PH201700000088,17.7502075884,121.345037567,88.0,R,-32643.416666666668,9.458333333333334,0.7916666666666666,10
991,PH201700000089,17.7838764435,121.336236014,89.0,R,-58278.72,5.28,0.96,10
992,PH201700000090,18.3068611668,121.377532029,90.0,R,-50967.69565217391,7.956521739130435,0.8695652173913043,10
994,PH201700000092,17.9788475581,121.205337221,92.0,R,-75633.66666666667,10.041666666666666,0.7916666666666666,10
995,PH201700000093,18.2079988628,121.299111211,93.0,R,-55378.13636363636,7.636363636363637,0.6818181818181818,10
996,PH201700000094,18.2214233997,121.42985939,94.0,R,-23853.153846153848,9.23076923076923,0.8461538461538461,10
997,PH201700000095,17.9349908963,121.189000834,95.0,R,-95034.44,8.68,0.4,10
998,PH201700000096,16.3971462582,120.632227809,96.0,R,67020.4,13.3,1.0,10
999,PH201700000097,16.4111424092,120.552168297,97.0,U,86786.75,12.3,1.0,2
1000,PH201700000098,16.4140420057,120.608834087,98.0,R,89351.9,11.4,1.0,10
1001,PH201700000099,16.3991892484,120.586540995,99.0,R,84762.25,12.25,1.0,10
1002,PH201700000100,16.3946003435,120.588083493,100.0,U,104324.7,12.65,1.0,2
1003,PH201700000101,16.4061134554,120.592350985,101.0,R,97442.75,10.85,1.0,10
1004,PH201700000102,16.4125797389,120.62002612,102.0,U,87923.1,12.15,1.0,2
1005,PH201700000103,16.4243053569,120.624445674,103.0,U,94935.7,11.95,1.0,2
1006,PH201700000104,16.4657856191,120.68098217,104.0,R,65269.69230769231,10.423076923076923,1.0,10
1007,PH201700000105,16.4420094096,120.57855747,105.0,U,61377.0,12.307692307692308,1.0,2
1008,PH201700000106,16.6543168229,120.837894588,106.0,R,258.7692307692308,8.576923076923077,0.9615384615384616,10
1009,PH201700000107,16.4287323514,120.552052494,107.0,R,74435.48148148147,11.703703703703704,0.9629629629629628,10
1010,PH201700000108,16.44572263,120.587350316,108.0,U,114194.57692307692,20.192307692307693,1.0,2
1011,PH201700000109,16.4474682951,120.578956044,109.0,U,83401.23076923077,12.23076923076923,0.9615384615384616,2
1012,PH201700000110,16.4567623075,120.682836949,110.0,R,50898.65384615384,10.076923076923077,0.9230769230769232,10
1013,PH201700000111,16.8652582813,120.782979404,111.0,U,49818.57692307692,8.26923076923077,1.0,2
1014,PH201700000112,16.8249380145,120.723371642,112.0,R,-67146.76923076923,4.5,0.8076923076923077,10
1015,PH201700000113,16.3528946151,120.614344944,113.0,U,60018.57692307692,10.0,1.0,2
1016,PH201700000114,16.4274516443,120.665048705,114.0,R,64846.5,9.653846153846152,0.9615384615384616,10
1017,PH201700000115,16.4448331731,120.5883882,115.0,U,64637.69230769231,11.461538461538462,1.0,2
1018,PH201700000116,16.922353158,121.559473132,116.0,R,-20793.07692307692,8.384615384615385,0.8846153846153846,10
1019,PH201700000117,16.9593694922,121.159225875,117.0,R,-91277.92307692308,4.6923076923076925,1.0,10
1020,PH201700000118,16.9851846683,121.133367499,118.0,R,-91392.23076923077,6.230769230769231,0.9230769230769232,10
1021,PH201700000119,16.7840755562,121.081862025,119.0,R,87068.61538461539,12.615384615384617,1.0,10
1022,PH201700000120,16.8251023544,121.083651795,120.0,R,-49488.730769230766,5.730769230769231,1.0,10
1024,PH201700000122,16.9383521514,121.463062909,122.0,R,-24135.884615384617,6.769230769230769,1.0,10
1025,PH201700000123,16.9142325518,121.111420175,123.0,R,-62427.807692307695,6.076923076923077,0.9615384615384616,10
1026,PH201700000124,16.9606276636,121.163465291,124.0,R,-70464.0,5.461538461538462,1.0,10
1027,PH201700000125,16.8048417854,121.136522619,125.0,U,106722.07692307692,13.76923076923077,1.0,2
1028,PH201700000126,16.7221749555,121.094362369,126.0,R,-18590.07692307692,8.615384615384615,1.0,10
1029,PH201700000127,16.7822838685,121.148788377,127.0,R,-23317.96153846154,8.615384615384615,1.0,10
1030,PH201700000128,17.4513433542,121.457923854,128.0,R,27533.76,8.12,0.96,10
1031,PH201700000129,17.5278512184,121.589726002,129.0,R,7508.315789473684,10.210526315789474,1.0,10
1032,PH201700000130,17.4970815387,121.232869827,130.0,R,-63780.52173913043,8.304347826086957,0.8260869565217391,10
1033,PH201700000131,17.3057170225,121.151862821,131.0,R,-83963.45454545454,4.454545454545454,0.7727272727272727,10
1034,PH201700000132,17.2825707261,121.166125534,132.0,R,-46424.5,5.727272727272728,0.9090909090909092,10
1035,PH201700000133,17.3274000447,121.027669243,133.0,R,-91342.94736842104,6.0,1.0,10
1036,PH201700000134,17.4041780927,121.434356502,134.0,U,17766.260869565216,9.826086956521738,0.9565217391304348,2
1037,PH201700000135,17.4961474423,121.256858644,135.0,R,-105652.15,7.5,0.95,10
1038,PH201700000136,17.6256063185,121.462585263,136.0,R,-27165.090909090908,7.590909090909091,0.8636363636363636,10
1039,PH201700000137,17.4931275849,121.433153491,137.0,R,35590.96,9.04,1.0,10
1040,PH201700000138,17.4073560472,121.442573877,138.0,R,14379.84,9.0,0.96,10
1041,PH201700000139,17.4655218103,121.472710674,139.0,R,-31467.809523809523,6.523809523809524,0.9523809523809524,10
1042,PH201700000140,17.0251827344,121.097492096,140.0,R,-20202.884615384617,9.115384615384617,1.0,10
1043,PH201700000141,17.0404977994,121.016757707,141.0,R,-66567.5,4.0625,1.0,10
1044,PH201700000142,17.201122709,121.398117042,142.0,R,-88852.30769230769,6.576923076923077,1.0,10
1045,PH201700000143,17.0000104888,120.878034436,143.0,R,-20933.61904761905,7.190476190476191,1.0,10
1046,PH201700000144,16.8507667923,120.864523833,144.0,R,-8124.653846153846,7.730769230769231,1.0,10
1047,PH201700000145,17.1140651564,120.902539654,145.0,R,1876.125,10.041666666666666,1.0,10
1048,PH201700000146,17.0925817234,121.15558572,146.0,R,-16609.055555555555,11.166666666666666,1.0,10
1049,PH201700000147,17.1996454308,121.411118695,147.0,R,-82420.61538461539,6.6923076923076925,1.0,10
1050,PH201700000148,17.0748949139,121.266550565,148.0,R,-50856.230769230766,7.615384615384615,1.0,10
1051,PH201700000149,17.0496477772,120.876668942,149.0,R,-43846.5,7.136363636363637,1.0,10
1052,PH201700000150,16.9364157071,120.866025667,150.0,R,-21690.1,7.7,1.0,10
1053,PH201700000151,16.891599983,120.84327126,151.0,R,-10871.521739130434,7.782608695652174,1.0,10
1054,PH201700000001,6.67465211928,122.109806712,1.0,R,-31881.60869565217,9.391304347826088,0.9130434782608696,10
1055,PH201700000002,6.66225588531,122.132026838,2.0,R,-2855.375,9.708333333333334,0.9583333333333334,10
1056,PH201700000003,6.6218221874,122.179496214,3.0,R,-57647.04761904762,8.428571428571429,0.8571428571428571,10
1057,PH201700000004,6.48529846854,122.137965022,4.0,R,-54952.66666666666,6.714285714285714,0.8095238095238095,10
1059,PH201700000006,6.62945741279,121.916094116,6.0,R,-80701.69565217392,8.08695652173913,0.8695652173913043,10
1060,PH201700000007,6.5929942252,122.16100474,7.0,R,-62490.53846153846,7.5,0.8076923076923077,10
1061,PH201700000008,6.64146915429,121.858043527,8.0,R,-80889.66666666667,4.958333333333333,0.9583333333333334,10
1062,PH201700000009,6.65169259565,122.13430097,9.0,R,-77994.52,6.64,0.8,10
1063,PH201700000010,6.4965292716,122.055783291,10.0,R,-135511.96153846153,5.153846153846154,0.3461538461538461,10
1064,PH201700000011,6.54097109462,121.876048761,11.0,R,-107304.25,6.166666666666667,0.7083333333333334,10
1065,PH201700000012,6.33251906863,122.023990108,12.0,R,-131172.08333333334,5.708333333333333,0.5,10
1066,PH201700000019,7.51709919032,124.130672486,19.0,R,-58036.77272727273,8.318181818181818,0.9545454545454546,10
1068,PH201700000021,7.57899681244,124.196901698,21.0,R,-75593.73076923077,6.461538461538462,0.7307692307692307,10
1069,PH201700000022,7.9323492091,124.191636646,22.0,R,-70545.11538461539,9.461538461538462,1.0,10
1070,PH201700000023,7.63365749256,124.038882741,23.0,R,-103012.5,4.25,0.9,10
1071,PH201700000024,7.77236279801,124.049137901,24.0,R,-99201.13888888888,5.833333333333333,0.9722222222222222,10
1072,PH201700000025,7.55896955951,124.118306151,25.0,R,-78596.53846153847,5.1923076923076925,0.9230769230769232,10
1073,PH201700000026,7.61333201965,124.74551542,26.0,R,-89828.42307692308,8.384615384615385,1.0,10
1074,PH201700000027,7.65329811695,124.069722592,27.0,R,-97502.06666666668,4.7,1.0,10
1075,PH201700000028,7.8227289119,124.080523233,28.0,R,-63225.86111111111,9.52777777777778,1.0,10
1076,PH201700000029,7.91040775638,124.182414924,29.0,R,-88367.92307692308,5.961538461538462,1.0,10
1077,PH201700000030,7.98923545463,124.16300209,30.0,R,-137765.72413793104,1.862068965517241,0.8620689655172413,10
1078,PH201700000031,7.28306882851,124.334376637,31.0,R,-65574.53846153847,6.576923076923077,0.8846153846153846,10
1079,PH201700000032,7.28049165196,124.346058871,32.0,R,-73487.57692307692,5.653846153846154,0.9615384615384616,10
1080,PH201700000033,7.00867321637,123.998412048,33.0,R,-104029.37931034484,5.793103448275862,0.7586206896551724,10
1081,PH201700000034,6.74173869128,124.883581863,34.0,R,-83074.0,7.115384615384615,0.9615384615384616,10
1082,PH201700000035,6.84801688229,124.72232026,35.0,R,-103182.5172413793,5.896551724137931,0.6896551724137931,10
1083,PH201700000036,6.94800893892,124.534735956,36.0,R,-107396.46153846152,5.115384615384615,0.7692307692307693,10
1084,PH201700000037,7.1359157235,124.14314933,37.0,R,-55420.27586206896,6.206896551724138,0.9310344827586208,10
1085,PH201700000038,6.97083654662,124.133508683,38.0,R,-64695.34615384616,9.0,0.6923076923076923,10
1086,PH201700000039,6.94774670892,124.122971144,39.0,R,-164958.92307692306,6.153846153846154,0.1538461538461538,10
1087,PH201700000040,7.09453062859,124.415687388,40.0,R,-123934.31428571428,5.257142857142857,0.8285714285714286,10
1088,PH201700000041,6.84057779026,124.530771892,41.0,R,-59945.07692307692,6.230769230769231,0.9615384615384616,10
1089,PH201700000042,6.74429150901,124.89543306,42.0,R,-101041.84615384616,4.6923076923076925,0.9615384615384616,10
1090,PH201700000048,6.02343434792,120.982710312,48.0,R,-49772.68,8.48,0.96,10
1091,PH201700000049,5.96861096908,121.318310951,49.0,U,-119870.4074074074,4.296296296296297,0.5925925925925926,2
1092,PH201700000050,5.9530150641,121.302258225,50.0,R,-127733.86206896552,2.896551724137931,0.6206896551724138,10
1093,PH201700000051,6.04174595922,120.980051072,51.0,U,-78682.24,7.6,0.6,2
1094,PH201700000052,5.68078551049,120.848644074,52.0,R,-142176.6923076923,5.115384615384615,0.7307692307692307,10
1096,PH201700000054,6.05532079613,120.989665933,54.0,R,-86696.23076923077,4.807692307692308,0.7307692307692307,10
1097,PH201700000055,5.99487871439,121.161716168,55.0,R,-149848.11538461538,1.9230769230769231,0.5769230769230769,10
1098,PH201700000056,6.01741009602,121.118473443,56.0,R,-131919.5,2.857142857142857,0.6428571428571429,10
1099,PH201700000057,5.53976574555,120.79225797,57.0,R,-78232.5,9.26923076923077,1.0,10
1100,PH201700000058,6.19682975767,120.992562596,58.0,R,-150667.53846153847,2.576923076923077,0.8076923076923077,10
1101,PH201700000059,5.96164850245,120.894987864,59.0,R,-148128.5357142857,4.071428571428571,0.0714285714285714,10
1102,PH201700000060,5.03231268307,119.76931684,60.0,U,-17651.75,11.8125,1.0,2
1103,PH201700000061,5.09803202921,119.838376756,61.0,R,-47601.0,5.809523809523809,0.8095238095238095,10
1104,PH201700000062,5.21514816487,120.286981914,62.0,R,-105186.8125,6.4375,0.8125,10
1105,PH201700000063,4.90037255209,119.814695831,63.0,R,-62318.5,9.583333333333334,0.875,10
1106,PH201700000064,5.02309985176,119.76657878,64.0,R,-120054.80952380953,5.333333333333333,0.6190476190476191,10
1107,PH201700000065,4.84697270661,119.48058091,65.0,R,-59755.38095238096,10.0,1.0,10
1108,PH201700000066,5.19148485481,120.336449363,66.0,R,26319.5,14.0,1.0,10
1109,PH201700000067,5.09149015713,119.91066251,67.0,R,-145664.72222222222,5.0,0.2777777777777778,10
1110,PH201700000068,5.20102201017,120.230392252,68.0,R,-111110.15,7.3,0.65,10
1111,PH201700000069,4.91080291794,119.805887172,69.0,R,14871.047619047618,12.428571428571429,1.0,10
1112,PH201700000070,4.74242651908,119.501608319,70.0,R,-101645.36363636365,7.409090909090909,0.9090909090909092,10
1113,PH201700000071,4.74963511801,119.401000534,71.0,R,-104518.18181818182,9.0,0.5454545454545454,10
1114,PH201700000152,8.96663776537,125.492271402,152.0,U,115677.0,13.411764705882351,0.8823529411764706,2
1115,PH201700000153,8.97571271868,125.517989786,153.0,U,-3334.833333333333,9.166666666666666,0.8888888888888888,2
1116,PH201700000154,8.95434864142,125.613050004,154.0,U,23845.941176470587,9.647058823529411,1.0,2
1117,PH201700000155,8.97210206506,125.50166362,155.0,R,35008.82352941176,10.764705882352942,0.9411764705882352,10
1118,PH201700000156,8.94118602782,125.584738155,156.0,U,75826.1052631579,10.263157894736842,1.0,2
1119,PH201700000157,8.96949050709,125.545275864,157.0,U,44885.68421052631,10.263157894736842,0.8947368421052632,2
1120,PH201700000158,8.94952860854,125.531220181,158.0,U,30783.555555555555,10.38888888888889,1.0,2
1121,PH201700000159,8.80501694786,125.589556583,159.0,R,-65067.0,8.066666666666666,0.9333333333333332,10
1122,PH201700000160,9.16793890512,125.534723671,160.0,R,2017.2608695652173,10.478260869565217,0.8695652173913043,10
1123,PH201700000161,9.14718620822,125.561599516,161.0,R,-52344.21739130434,9.0,0.8695652173913043,10
1124,PH201700000162,9.08697929606,125.596660557,162.0,R,-44459.91304347826,8.608695652173912,0.9130434782608696,10
1125,PH201700000163,8.97388848553,125.416310941,163.0,U,37682.15384615384,10.846153846153848,0.9230769230769232,2
1126,PH201700000164,8.93203500927,125.296125156,164.0,R,-24920.625,9.083333333333334,0.7916666666666666,10
